1	-2.1451164563
2	-2.0959402112
3	-1.8197025555
4	-1.7254996912
5	-1.5984630405
6	-1.4361582981
7	-1.2640960796
8	-1.1795870658
9	-1.0244731850
10	-0.9349495330
11	-0.8547922519
12	-0.7956992064
13	-0.7413341257
14	-0.6430153293
15	-0.5663915058
16	-0.4789321433
17	-0.3608496676
18	-0.2977905894
19	-0.2552968502
20	-0.2032952696
21	-0.1454770880
22	-0.1178874713
23	-0.0724571719
24	-0.0064076510
25	0.0770893177
26	0.1294073159
27	0.1743973418
28	0.2265183617
29	0.2511647143
30	0.2880103741
31	0.3003226174
32	0.3098271712
33	0.3470794833
34	0.3611056760
35	0.4021552659
36	0.4490916267
37	0.4928449259
38	0.5007275906
39	0.5091028033
40	0.5250832142
41	0.5558464742
42	0.5825052091
43	0.5953842825
44	0.6067068550
45	0.6207436963
46	0.6393991485
47	0.6605190257
48	0.6694710931
49	0.6837477244
50	0.7110649929
51	0.7211505484
52	0.7352028549
53	0.7471917233
54	0.7556057628
55	0.7611463124
56	0.7679450841
57	0.7786256435
58	0.7892642679
59	0.7950926631
60	0.8144323869
61	0.8253495984
62	0.8365138685
63	0.8460912254
64	0.8548385033
65	0.8622997007
66	0.8643843372
67	0.8666702646
68	0.8692282908
69	0.8738004885
70	0.8866463170
71	0.8902580330
72	0.8924699149
73	0.8988133260
74	0.9043932900
75	0.9141873748
76	0.9159511276
77	0.9217695933
78	0.9257353796
79	0.9274416945
80	0.9338857011
81	0.9408618459
82	0.9433337749
83	0.9440124353
84	0.9455534920
85	0.9499127555
86	0.9540607621
87	0.9548145976
88	0.9571591982
89	0.9585439427
90	0.9646058426
91	0.9654849061
92	0.9661912678
93	0.9668791917
94	0.9677727362
95	0.9705293891
96	0.9712616014
97	0.9748237871
98	0.9756738736
99	0.9764732389
100	0.9769107427
