1	0.0288466317
2	0.0207976041
3	0.0188180822
4	0.0145258758
5	0.0189125644
6	0.0153885058
7	0.0171619190
8	0.0159569445
9	0.0287774674
10	0.0186884417
11	0.0196907705
12	0.0225641126
13	0.0158290100
14	0.0146287149
15	0.0134292379
16	0.0091145895
17	0.0154732575
18	0.0141667025
19	0.0134014526
20	0.0211864889
21	0.0145013850
22	0.0145238215
23	0.0134937330
24	0.0146667881
25	0.0105963710
26	0.0139153200
27	0.0139992081
28	0.0100987728
29	0.0103158086
30	0.0107730867
31	0.0099059518
32	0.0091215394
33	0.0057823261
34	0.0079629907
35	0.0062581178
36	0.0085733756
37	0.0103528871
38	0.0096489163
39	0.0087212534
40	0.0061700934
41	0.0106512249
42	0.0065289013
43	0.0059383030
44	0.0069388016
45	0.0077190779
46	0.0103761331
47	0.0070197653
48	0.0081201115
49	0.0062335885
50	0.0063065414
51	0.0061652222
52	0.0072340125
53	0.0063178329
54	0.0058848956
55	0.0055115857
56	0.0062896362
57	0.0062387050
58	0.0071976643
59	0.0071126419
60	0.0057755427
61	0.0063957345
62	0.0067762139
63	0.0061269057
64	0.0076888224
65	0.0070900076
66	0.0058283421
67	0.0063152746
68	0.0055229349
69	0.0061997109
70	0.0077608710
71	0.0070620214
72	0.0066399758
73	0.0073650705
74	0.0057683822
75	0.0066079082
76	0.0070840989
77	0.0071060779
78	0.0062573019
79	0.0052416296
80	0.0055241201
81	0.0056113034
82	0.0062586350
83	0.0058288984
84	0.0062482660
85	0.0065773486
86	0.0067047188
87	0.0065082908
88	0.0059002826
89	0.0069084120
90	0.0071635698
91	0.0066109995
92	0.0065514809
93	0.0066047187
94	0.0072786154
95	0.0070738311
96	0.0077481682
97	0.0061307209
98	0.0054245188
99	0.0043757432
100	0.0042888704
