1	-2.1736231940
2	-2.0890496961
3	-1.8929439266
4	-1.8336841096
5	-1.5642654429
6	-1.4907146482
7	-1.3061594084
8	-1.1798945609
9	-1.1045536865
10	-0.9844401771
11	-0.8308665100
12	-0.7219571951
13	-0.6394152496
14	-0.5815285019
15	-0.4271756278
16	-0.3480274079
17	-0.2461518559
18	-0.1743744709
19	-0.0720783776
20	-0.0034480192
21	0.0550641003
22	0.1435646875
23	0.1666442088
24	0.1887615323
25	0.2198972097
26	0.2632253727
27	0.3411188390
28	0.3517703566
29	0.3728484965
30	0.4101204403
31	0.4293901826
32	0.4402793620
33	0.4540060131
34	0.4710599348
35	0.4885551463
36	0.5194902915
37	0.5484451256
38	0.5644840724
39	0.5723827472
40	0.5861122836
41	0.6153426912
42	0.6362511806
43	0.6428551587
44	0.6570085968
45	0.6802699612
46	0.7059052918
47	0.7173305002
48	0.7263648409
49	0.7333377397
50	0.7397779624
51	0.7505796003
52	0.7605207080
53	0.7693760752
54	0.7768242695
55	0.7855627406
56	0.7942029928
57	0.8008190090
58	0.8181500063
59	0.8341373638
60	0.8413506678
61	0.8429365281
62	0.8478536089
63	0.8507821619
64	0.8593765634
65	0.8652905874
66	0.8735896663
67	0.8795734803
68	0.8867554107
69	0.8902897461
70	0.8929181610
71	0.8943367226
72	0.8974204811
73	0.9026171135
74	0.9069366830
75	0.9120242167
76	0.9147478915
77	0.9215548086
78	0.9313957822
79	0.9355883931
80	0.9399995895
81	0.9422879887
82	0.9431955758
83	0.9457537695
84	0.9480996860
85	0.9498713843
86	0.9510645745
87	0.9561506774
88	0.9577996992
89	0.9638683293
90	0.9652240707
91	0.9657622301
92	0.9662327006
93	0.9668009164
94	0.9678008721
95	0.9686865422
96	0.9708255795
97	0.9740177899
98	0.9763902403
99	0.9798767031
100	0.9803529197
