1	-1.7457241543
2	-1.6924298822
3	-1.6385164514
4	-1.5879557293
5	-1.5173365628
6	-1.3902031354
7	-1.3917218319
8	-1.3071206290
9	-1.1817209835
10	-1.2383955063
11	-1.1466516932
12	-1.0407771949
13	-0.9895157639
14	-0.9386233562
15	-0.9234855453
16	-0.8212696615
17	-0.8135843529
18	-0.6970562699
19	-0.6048695616
20	-0.5515078327
21	-0.4049699920
22	-0.4042393284
23	-0.3738958050
24	-0.3771363738
25	-0.2656521464
26	-0.2459624801
27	-0.2366505818
28	-0.1760354269
29	-0.0971855337
30	-0.0878914120
31	-0.0263613916
32	-0.0653860114
33	0.0237705908
34	0.0582785777
35	0.1373663505
36	0.1696787050
37	0.2586656924
38	0.2742072976
39	0.3136548053
40	0.3669365230
41	0.3937382248
42	0.4735727732
43	0.4859740395
44	0.4910187032
45	0.5333884146
46	0.5627922873
47	0.5768776708
48	0.5827784278
49	0.6038121886
50	0.6304542623
51	0.6632985753
52	0.6614528187
53	0.6595576854
54	0.7007504983
55	0.7172105650
56	0.7034338138
57	0.7089555591
58	0.7387039352
59	0.7421165088
60	0.7578933489
61	0.7646229991
62	0.7822546006
63	0.7896995073
64	0.7952128847
65	0.7949595330
66	0.8063352686
67	0.8174746092
68	0.8198074221
69	0.8238062107
70	0.8278323465
71	0.8303180678
72	0.8294107004
73	0.8383165665
74	0.8479277741
75	0.8542798880
76	0.8475582780
77	0.8485216608
78	0.8547854838
79	0.8584212530
80	0.8615337721
81	0.8642812263
82	0.8648978644
83	0.8724641253
84	0.8725356153
85	0.8751300447
86	0.8789879195
87	0.8803799909
88	0.8825252975
89	0.8827692725
90	0.8850742233
91	0.8923807870
92	0.8927497948
93	0.8925906379
94	0.8974856595
95	0.8942039498
96	0.9003844087
97	0.9038867712
98	0.8996264642
99	0.8994494513
100	0.9135731389
