1	-2.1184303754
2	-1.9745941648
3	-1.6746057937
4	-1.5636773747
5	-1.5217945323
6	-1.4501664830
7	-1.2887607669
8	-1.2046164439
9	-1.0812804877
10	-1.0047162718
11	-0.8897285159
12	-0.7172078341
13	-0.6498439046
14	-0.6268733377
15	-0.6126308519
16	-0.4782008588
17	-0.3868836163
18	-0.3264128423
19	-0.2323928549
20	-0.2074321633
21	-0.1247949143
22	-0.1049318733
23	-0.0757136241
24	-0.0182296851
25	0.0344152618
26	0.0496577666
27	0.0914446912
28	0.1221480657
29	0.1708617915
30	0.2020070347
31	0.2203554450
32	0.2717721631
33	0.2955601862
34	0.3310259371
35	0.3578291180
36	0.3854858644
37	0.4193459549
38	0.4504337867
39	0.5064839424
40	0.5152964570
41	0.5484672730
42	0.5663795326
43	0.5928900569
44	0.6040254347
45	0.6246336868
46	0.6429781870
47	0.6548156256
48	0.6976350692
49	0.7229007122
50	0.7389160615
51	0.7548343165
52	0.7623963884
53	0.7843755192
54	0.7906513819
55	0.7940819792
56	0.8044107189
57	0.8082749951
58	0.8275688859
59	0.8347087048
60	0.8493226185
61	0.8574294668
62	0.8647168484
63	0.8701070754
64	0.8777387477
65	0.8916439357
66	0.9045640706
67	0.9074599561
68	0.9106002516
69	0.9153530910
70	0.9188058095
71	0.9235491941
72	0.9250975947
73	0.9276301976
74	0.9358586383
75	0.9370697894
76	0.9407956402
77	0.9416178494
78	0.9427103248
79	0.9447505217
80	0.9468385685
81	0.9494879662
82	0.9522750115
83	0.9571907103
84	0.9602803217
85	0.9664517509
86	0.9680288206
87	0.9694483919
88	0.9732018477
89	0.9742163471
90	0.9770438587
91	0.9774655616
92	0.9822060298
93	0.9848708393
94	0.9895401536
95	0.9901710050
96	0.9915309139
97	0.9943235895
98	0.9955626315
99	0.9971620683
100	0.9974459069
