1	-2.1166543395
2	-2.0289013608
3	-1.8057880790
4	-1.6700802857
5	-1.5794040970
6	-1.5578028464
7	-1.4325733099
8	-1.3041387583
9	-1.2393294064
10	-1.0608669045
11	-1.1179678279
12	-0.9564414757
13	-0.8284887336
14	-0.8022115193
15	-0.4563579290
16	-0.5631125159
17	-0.5277242184
18	-0.5315069656
19	-0.4556056898
20	-0.3711113334
21	-0.3475668407
22	-0.2542983244
23	-0.1747854477
24	-0.0932853406
25	0.0152322399
26	0.0254852012
27	0.0937961312
28	0.1164356369
29	0.2120080712
30	0.2153970623
31	0.2602825956
32	0.2719670042
33	0.3165682813
34	0.3364662742
35	0.3906035081
36	0.4045217725
37	0.4384816722
38	0.4621825155
39	0.4919375787
40	0.4923299542
41	0.5040269995
42	0.5255594485
43	0.5542720518
44	0.5603415652
45	0.6020821211
46	0.5796881646
47	0.6090070915
48	0.6296141488
49	0.6725705786
50	0.6845588860
51	0.7120908536
52	0.7359616392
53	0.7452394982
54	0.7445553360
55	0.7472240493
56	0.7611585422
57	0.7704653391
58	0.7824948011
59	0.7971947157
60	0.7954684694
61	0.8082732744
62	0.8232318213
63	0.8301734836
64	0.8400771855
65	0.8467522550
66	0.8471751522
67	0.8525473967
68	0.8501243925
69	0.8658806309
70	0.8704561774
71	0.8705184496
72	0.8751729519
73	0.8960790427
74	0.8970410608
75	0.8993335305
76	0.9082295738
77	0.9150148950
78	0.9166147080
79	0.9172651933
80	0.9216539832
81	0.9258385200
82	0.9266322256
83	0.9304072081
84	0.9264826520
85	0.9362711464
86	0.9392502146
87	0.9495998687
88	0.9406741543
89	0.9422031367
90	0.9457531275
91	0.9485714900
92	0.9517752950
93	0.9542292040
94	0.9552200120
95	0.9525343169
96	0.9559184197
97	0.9577002205
98	0.9555837565
99	0.9607735488
100	0.9642729806
