1	0.0351154316
2	0.0445683562
3	0.0358604089
4	0.0413570914
5	0.0568898544
6	0.0409746654
7	0.0376929296
8	0.0559916827
9	0.0397892689
10	0.0461119795
11	0.0536631215
12	0.0417482065
13	0.0410107353
14	0.0550989635
15	0.0479084374
16	0.0389802254
17	0.0488558014
18	0.0433546768
19	0.0583217229
20	0.0547688097
21	0.0508357299
22	0.0288805530
23	0.0245962394
24	0.0439221224
25	0.0382813620
26	0.0419674091
27	0.0353879263
28	0.0460173187
29	0.0667377157
30	0.0617591573
31	0.0446807510
32	0.0404250392
33	0.0580904560
34	0.0417327489
35	0.0509422944
36	0.0406356035
37	0.0498594486
38	0.0485585481
39	0.0541558628
40	0.0381462696
41	0.0437613652
42	0.0294047973
43	0.0303051861
44	0.0495442328
45	0.0592239328
46	0.0402739378
47	0.0321772735
48	0.0456496851
49	0.0464818782
50	0.0478628858
51	0.0407771516
52	0.0469194471
53	0.0562693583
54	0.0373141969
55	0.0541065684
56	0.0391363986
57	0.0265875042
58	0.0386123427
59	0.0431607746
60	0.0361595016
61	0.0307288839
62	0.0539514008
63	0.0379169825
64	0.0505196855
65	0.0411103360
66	0.0575781380
67	0.0419845199
68	0.0553408115
69	0.0397089941
70	0.0589142115
71	0.0563276673
72	0.0350497626
73	0.0613821140
74	0.0339665755
75	0.0549778289
76	0.0324171057
77	0.0430855773
78	0.0349010973
79	0.0450299801
80	0.0463263596
81	0.0356327350
82	0.0482056027
83	0.0472657717
84	0.0656179729
85	0.0384130794
86	0.0503502863
87	0.0301164834
88	0.0312751234
89	0.0666854507
90	0.0382685130
91	0.0256320707
92	0.0228512261
93	0.0280058542
94	0.0429533981
95	0.0517354458
96	0.0358582371
97	0.0160753148
98	0.0421162737
99	0.0184352588
100	0.0358434190
