0.8582121717649203	0.31909786208019336	0.1084103668349286	0.314846115898441	[0.4494071076772986, 0.1327746748387091, -0.3144013590710871, 0.07540080305845154, -0.08036548942980026, -0.04551517204182261, -0.2207393884815091, -0.11562663165683912, -0.509496269741588, -0.2661142507695688, -0.019280006941360422, -0.32997445248204194, 0.025559111083154007, -0.3304384644913494, 0.6346472686076977, -0.3026518147433197]
0.6660774678621377	0.32108853063864257	0.18435546617377685	0.3467018971018496	[0.4494071076772986, 0.20871977417755735, -0.3144013590710871, 0.10725658426186016, -0.3082312860951809, -0.04551517204182261, -0.5501960479878347, -0.11562663165683912, -0.40363869120883666, -0.2661142507695688, -0.019280006941360422, -0.32997445248204194, 0.025559111083154007, -0.40684298098663146, 0.504140781022337, -0.31424918457139717]
0.6734892047431269	0.3225719724730821	0.1084103668349286	0.2566102040338407	[0.4494071076772986, 0.1327746748387091, -0.37408388187227665, 0.017164891193851253, -0.08036548942980026, -0.14648102682562505, -0.13175495289729597, -0.15337800779944866, -0.5136102690855218, -0.2377780876907441, -0.05636728044598971, -0.32123636412893475, -0.10790482553755915, -0.3304384644913494, 0.27343305078692165, -0.3213140150534857]
0.607510940196059	0.3240646473548566	0.22795994617237306	0.340816463257819	[0.44893614044490676, 0.2539692403773439, -0.23010008762731632, 0.1041885134715116, -0.14097767562040842, -0.046006738203750286, -0.34776682501619816, -0.1791009729393459, -0.41181806497217643, -0.25256840324599295, 0.137972181494813, -0.3462622205565098, 0.03682163379575336, -0.4324643541038473, 0.13952406252431562, -0.3600243370511462]
0.5940319203132074	0.3262682322981908	0.21261842918795013	0.38835093319694663	[0.4479485453262936, 0.24201859805060702, -0.24999426189437948, 0.157593554778956, -0.07031785570674443, -0.09599809943372384, -0.3544686372047514, -0.25458829002198796, -0.4424645158584074, -0.24237698742274555, -0.19239925169736613, -0.3375241322034026, -0.11646544552371052, -0.4052897547021445, 0.19635036991385812, -0.34251309683820563]
0.5279736092065619	0.33850008125635395	0.12082566726554994	0.2795075706466428	[0.43855251940458767, 0.17819759310228372, -0.3541897076052135, 0.10169940183594221, -0.2822973154477364, -0.09501496710986848, -0.3544686372047514, -0.17773762500504195, -0.3751473581848769, -0.23231369232176022, -0.10925526294020874, -0.2733790688809222, 0.16977338527121197, -0.41987201060590906, 0.1949162989437045, -0.3561316003922469]
0.5523324240900326	0.3300497144833049	0.21435907088024675	0.3366714447912935	[0.44481653668572496, 0.2539692403773439, -0.23010008762731632, 0.1241760029806294, -0.14097767562040842, -0.03526267317896393, -0.34776682501619816, -0.1791009729393459, -0.4200254633005639, -0.2390225557224171, 0.011746271205692896, -0.3462622205565098, -0.055620831142280884, -0.4710769773403073, 0.13952406252431562, -0.3600243370511462]
0.5166540540783305	0.33515018617895853	0.1326121024418181	0.23292423246645808	[0.44481653668572496, 0.17222227193891526, -0.39397805613933984, 0.020428790655793994, -0.2469674054909044, -0.14648102682562505, -0.33406993194643253, -0.21548128354636298, -0.38636688446379863, -0.23399090817192444, -0.21132802439173826, -0.26901002470436863, 0.13935107808049715, -0.38697839928682765, 0.22332945263847576, -0.32110911996636576]
0.5415958728983605	0.3329382782486101	0.1399513617410466	0.3670608650288366	[0.4442874876067695, 0.18120180543888817, -0.23658442180603212, 0.157593554778956, -0.3169945223380656, -0.043548907394111894, -0.37750541940639504, -0.2553026750475062, -0.3975658833218563, -0.22000924387518528, -0.33905982933622103, -0.2600792758832839, 0.021385656076342657, -0.39002688630499144, 0.30283567684493123, -0.2874158957874918]
0.517749284370246	0.3615249887360054	0.11362871296262844	0.3126919671887423	[0.4341480719064943, 0.18120180543888817, -0.23658442180603212, 0.157593554778956, -0.3169945223380656, -0.0687903710900625, -0.37750541940639504, -0.2553026750475062, -0.3953590908509068, -0.22000924387518528, -0.33905982933622103, -0.2600792758832839, 0.14531945086909792, -0.39002688630499144, 0.058583767347706456, -0.2874158957874918]
0.4811322697978845	0.3465779586167619	0.13168416160400806	0.30042488551599444	[0.4316347853673703, 0.20418229454569953, -0.22096663095009894, 0.157593554778956, -0.3169945223380656, -0.043548907394111894, -0.32652937371442675, -0.18443350447355006, -0.4347413268650722, -0.190373059350334, -0.33905982933622103, -0.2600792758832839, -0.027522212727885423, -0.39002688630499144, -0.07631469327813793, -0.32274114105793705]
0.49416642990235154	0.37307479045022496	0.11862779975352597	0.30412683100512283	[0.43240466581657777, 0.18968798625746836, -0.28316577735922077, 0.157593554778956, -0.3169945223380656, -0.043548907394111894, -0.32652937371442675, -0.1937863850936783, -0.47516479219713204, -0.23983556689971805, -0.33905982933622103, -0.15034338239521203, -0.027522212727885423, -0.39002688630499144, -0.07631469327813793, -0.39339163159882756]
0.5101158936204158	0.36580884290253934	0.2024841342623686	0.28492296032698095	[0.4424207315349942, 0.24932033373204243, -0.3983797746768246, 0.08600107797767022, -0.3789451407124119, -0.06503703744368462, -0.27306389330864234, -0.2834572467571626, -0.42271527183333013, -0.2447404976498773, -0.22405525268320434, -0.19293895417307994, 0.0822698169294318, -0.48042024251516635, -0.025221622766453677, -0.2855065223781432]
0.5135876941555494	0.35584125675537875	0.22417021239842336	0.3150296572708803	[0.43461534202296914, 0.2907548150258066, -0.2925267778305738, 0.157593554778956, -0.2405773675509994, 0.03680477070434984, -0.28650120867765744, -0.1937863850936783, -0.47516479219713204, -0.22227295248205384, -0.33905982933622103, -0.15034338239521203, -0.027522212727885423, -0.39002688630499144, -0.07215896122858681, -0.3372694261830534]
0.5250386459017619	0.38252792059800944	0.1679267915999099	0.3718633565189239	[0.440109185217692, 0.2212312091090497, -0.3797047155669819, 0.1856831742663087, -0.16416021276393322, 0.09191698510686097, -0.2974490893328564, -0.2646330908955892, -0.42271527183333013, -0.28380903013862496, -0.2528063968464585, -0.20081671417524277, 0.08238448267837126, -0.20413197568959007, 0.06689523144680869, -0.3164724660377245]
0.48897768483709864	0.3979686643757614	0.31645548832586573	0.35682957911189733	[0.39563787677370443, 0.3818212231022906, -0.2956668673894699, 0.3213176131845961, -0.27289577105090757, 0.14158380326520797, -0.37325643834768985, 0.04072664375339477, -0.386547212836191, 0.04798318060668162, -0.2630321218274833, -0.14295399651183616, -0.35388975608375306, -0.23604802365996702, -0.1749130044585213, -0.18605572545968724]
0.49517052613910295	0.3791869503263238	0.2848361320839937	0.33601878755685566	[0.43318490805595544, 0.3543750965425779, -0.2956668673894699, 0.1856831742663087, -0.16416021276393322, 0.09191698510686097, -0.37325643834768985, -0.057223661083137256, -0.20078303497802577, -0.15257815799500943, -0.12942958478217897, -0.2352141190258239, 0.02092699308058485, -0.20413197568959007, 0.06689523144680869, -0.21989460224570961]
0.4846060442751179	0.4091310008239576	0.2948395021713389	0.29648558666742497	[0.4376850114645392, 0.3543750965425779, -0.2956668673894699, 0.12326696838267262, -0.20544209773345803, 0.09191698510686097, -0.37684403099402963, -0.13000496031806819, -0.41734475800101856, -0.08846636769488656, -0.14275075506296506, -0.4250682341852818, 0.02092699308058485, -0.20413197568959007, 0.05397206980773414, -0.198877366419612]
0.448073637414668	0.4153896257089217	0.28221355091651157	0.3442469128661775	[0.37413496413060443, 0.2761657449849655, -0.0737142847582426, 0.30417244175973124, 0.10564311998705792, 0.18070152814876295, -0.2676890987383068, 0.21840175178101662, -0.3247073957892359, 0.2143270143241303, -0.21610046511179803, -0.03325407606658854, -0.3730931632892185, -0.05024885537769093, -0.2289034826153165, -0.2069149676860353]
