9.128878e-01	3.817129e-01	5.982753e-01
1.001850e+00	3.814391e-01	6.033268e-01
9.673264e-01	3.800132e-01	6.062437e-01
7.738644e-01	3.806174e-01	6.017987e-01
5.434170e-01	3.803732e-01	6.086528e-01
5.778757e-01	3.802299e-01	5.994338e-01
5.887579e-01	3.806885e-01	6.254948e-01
6.132912e-01	3.819296e-01	6.014048e-01
5.518931e-01	3.827872e-01	6.462331e-01
4.426593e-01	3.851516e-01	6.425907e-01
4.416367e-01	3.863098e-01	5.596933e-01
4.404656e-01	3.868038e-01	5.572538e-01
4.524731e-01	3.873864e-01	6.698404e-01
4.577228e-01	3.949724e-01	6.084452e-01
4.094256e-01	4.014654e-01	5.752392e-01
4.013681e-01	4.023356e-01	6.157155e-01
4.140798e-01	4.134694e-01	6.190908e-01
4.103921e-01	4.133187e-01	5.197597e-01
3.854113e-01	4.190405e-01	4.711659e-01
3.729658e-01	4.233540e-01	6.625335e-01
3.781080e-01	4.207253e-01	6.484277e-01
3.829024e-01	4.238596e-01	7.083780e-01
3.845895e-01	4.312524e-01	4.976033e-01
3.735489e-01	4.370713e-01	5.530950e-01
3.753195e-01	4.336647e-01	4.173183e-01
3.761530e-01	4.541544e-01	4.274476e-01
3.770893e-01	4.564093e-01	4.631398e-01
3.826998e-01	4.452585e-01	6.165985e-01
3.912104e-01	4.331256e-01	7.680296e-01
3.764922e-01	4.950756e-01	4.349375e-01
4.024317e-01	5.031679e-01	5.526566e-01
3.877421e-01	4.661752e-01	4.710220e-01
3.944132e-01	4.587586e-01	6.047382e-01
4.015012e-01	5.332982e-01	7.998075e-01
4.157657e-01	4.953274e-01	4.248807e-01
4.162563e-01	4.988595e-01	8.749215e-01
3.958867e-01	5.643246e-01	6.197123e-01
4.027099e-01	5.729241e-01	5.025490e-01
4.189783e-01	5.670433e-01	8.033621e-01
4.202556e-01	5.716824e-01	4.945413e-01
3.958867e-01	6.176020e-01	8.601119e-01
4.264097e-01	5.010929e-01	5.165646e-01
4.241335e-01	5.535217e-01	6.923819e-01
4.235693e-01	6.116442e-01	2.949395e-01
4.231741e-01	6.221202e-01	6.678531e-02
4.216621e-01	6.139696e-01	7.528183e-01
4.186477e-01	6.120968e-01	5.790632e-01
4.198483e-01	5.894896e-01	5.267073e-01
4.220362e-01	5.107178e-01	3.046039e-01
4.185547e-01	7.372019e-01	1.007066e+00
4.216766e-01	7.026986e-01	8.101741e-01
4.220358e-01	6.586948e-01	5.513456e-01
3.986198e-01	7.783083e-01	1.136513e+00
3.874379e-01	7.693001e-01	1.117832e+00
3.014258e-01	7.704518e-01	9.415186e-01
2.087287e-01	7.619326e-01	9.954128e-01
3.032780e-01	7.635694e-01	1.174890e+00
3.120705e-01	7.511869e-01	1.141002e+00
2.871212e-01	7.513039e-01	9.821445e-01
2.759487e-01	7.390117e-01	1.115400e+00
2.500773e-01	7.317934e-01	1.010287e+00
2.065295e-01	7.530124e-01	9.657793e-01
2.491123e-01	7.474943e-01	9.486041e-01
2.255053e-01	7.409134e-01	1.027598e+00
2.045051e-01	7.254084e-01	9.929122e-01
2.030124e-01	7.236210e-01	9.763780e-01
1.918153e-01	7.225104e-01	9.999718e-01
1.863870e-01	7.221613e-01	9.728159e-01
1.910668e-01	7.258315e-01	9.243869e-01
1.807052e-01	7.341729e-01	9.835363e-01
1.671490e-01	7.410185e-01	1.001955e+00
1.669978e-01	7.437743e-01	9.172260e-01
1.648480e-01	7.367763e-01	1.068434e+00
1.488767e-01	7.699158e-01	1.086650e+00
1.545624e-01	7.558527e-01	9.611216e-01
1.465946e-01	7.706178e-01	1.108978e+00
1.422678e-01	7.785747e-01	9.005463e-01
1.315560e-01	7.916716e-01	1.090599e+00
1.358213e-01	7.933544e-01	1.141595e+00
1.214713e-01	8.209786e-01	1.088070e+00
1.187878e-01	8.173799e-01	1.105005e+00
1.149318e-01	8.340087e-01	1.150017e+00
1.091629e-01	8.405316e-01	1.029538e+00
1.089811e-01	8.335851e-01	1.101101e+00
1.026334e-01	8.403829e-01	1.138824e+00
9.627242e-02	8.732942e-01	1.155059e+00
8.802133e-02	8.748299e-01	1.187109e+00
7.930514e-02	9.044363e-01	1.238645e+00
7.839848e-02	8.869791e-01	1.171271e+00
7.313758e-02	9.103352e-01	1.227497e+00
6.649802e-02	9.306008e-01	1.040089e+00
6.207938e-02	9.464413e-01	1.118057e+00
5.609866e-02	9.538835e-01	1.070526e+00
4.425206e-02	9.694899e-01	1.171575e+00
4.420163e-02	1.000144e+00	1.106254e+00
3.611137e-02	1.000135e+00	1.192601e+00
2.542278e-02	1.015903e+00	1.241738e+00
1.842641e-02	1.006457e+00	1.215605e+00
9.423644e-03	1.080506e+00	1.419913e+00
8.699877e-03	1.233964e+00	6.140111e-01
