5.982703e+00	2.205635e-01	5.740033e-02
4.952548e+00	2.036139e-01	1.076744e-01
4.214260e+00	2.263533e-01	1.275283e-01
3.749438e+00	1.787072e-01	1.000910e-01
2.954815e+00	2.411958e-01	2.349678e-02
2.094394e+00	2.121546e-01	4.996003e-02
2.312069e+00	2.101315e-01	5.953859e-02
2.839691e+00	2.224942e-01	5.953859e-02
1.917412e+00	2.942083e-01	1.153859e-01
2.566357e+00	2.962510e-01	8.906008e-02
2.792623e+00	3.065936e-01	2.706283e-01
2.704358e+00	3.404335e-01	3.298390e-01
3.175774e+00	2.877702e-01	2.706283e-01
2.286534e+00	5.092969e-01	1.874622e-01
2.900827e+00	2.715676e-01	2.855074e-01
4.311182e+00	6.303428e-01	7.247147e-01
4.460946e+00	6.927725e-01	7.903743e-01
4.740122e+00	7.077147e-01	6.714453e-01
4.827432e+00	7.069071e-01	5.458945e-01
4.809118e+00	6.463266e-01	8.750333e-01
2.744797e+00	6.327873e-01	9.817320e-01
3.169380e+00	6.503427e-01	1.045656e+00
2.114926e+00	6.605070e-01	6.389577e-01
2.823570e+00	6.606228e-01	8.346809e-01
2.077770e+00	6.470399e-01	8.983953e-01
3.004564e+00	6.259311e-01	7.261546e-01
1.967374e+00	6.213710e-01	6.657382e-01
2.810283e+00	6.022480e-01	6.917656e-01
2.017410e+00	6.104817e-01	4.541106e-01
1.542249e+00	5.849932e-01	4.959809e-01
2.288203e+00	5.372032e-01	7.148283e-01
2.270266e+00	5.362401e-01	6.548258e-01
1.834260e+00	5.266305e-01	4.402046e-01
1.153512e+00	5.516807e-01	4.579536e-01
1.543200e+00	6.034392e-01	6.567723e-01
1.241808e+00	5.444831e-01	4.474954e-01
1.080173e+00	6.063852e-01	4.563915e-01
1.821169e+00	6.065136e-01	4.563915e-01
1.451516e+00	6.366979e-01	7.485169e-01
1.749338e+00	6.323460e-01	1.031997e+00
1.619031e+00	6.115377e-01	6.057628e-01
2.040058e+00	6.942373e-01	9.965413e-01
1.752836e+00	5.187467e-01	2.242035e-01
1.741301e+00	5.656175e-01	8.379220e-01
7.899322e-01	6.232271e-01	2.119192e-01
1.111462e+00	5.954833e-01	2.571008e-01
9.217624e-01	5.516088e-01	5.802596e-01
1.079736e+00	5.384892e-01	5.272205e-01
8.352962e-01	6.247707e-01	7.988847e-01
9.162151e-01	6.612899e-01	7.098325e-01
1.014036e+00	6.510529e-01	7.767594e-01
5.403766e-01	6.109627e-01	7.184297e-01
5.380959e-01	5.764015e-01	7.809004e-01
7.370486e-01	5.708505e-01	6.317898e-01
7.770940e-01	4.867361e-01	7.639535e-01
6.412593e-01	4.784926e-01	5.968557e-01
6.400480e-01	5.432081e-01	6.967501e-01
5.748051e-01	5.030844e-01	7.187644e-01
5.365043e-01	4.972033e-01	7.461649e-01
4.592442e-01	4.609011e-01	7.789569e-01
4.357223e-01	4.689608e-01	8.032310e-01
7.287458e-01	4.794618e-01	7.340771e-01
6.055044e-01	4.992920e-01	6.648799e-01
5.189392e-01	5.031545e-01	6.514146e-01
5.437081e-01	4.975802e-01	6.320740e-01
5.928842e-01	4.466221e-01	6.463899e-01
6.124547e-01	4.573305e-01	6.779575e-01
6.511503e-01	4.995011e-01	6.713375e-01
6.096887e-01	5.099718e-01	7.478899e-01
5.409887e-01	4.703206e-01	6.484193e-01
4.519181e-01	4.489022e-01	6.563308e-01
4.644416e-01	4.810246e-01	7.363713e-01
4.215604e-01	5.040163e-01	5.593762e-01
5.647019e-01	4.730778e-01	8.174824e-01
5.728219e-01	5.089397e-01	7.105053e-01
5.902267e-01	4.769583e-01	5.063950e-01
6.319412e-01	4.587595e-01	8.150119e-01
6.178962e-01	4.496940e-01	6.450110e-01
5.581949e-01	4.867667e-01	5.456970e-01
5.653427e-01	4.170149e-01	5.456970e-01
5.654800e-01	5.211588e-01	4.721557e-01
5.669710e-01	4.965773e-01	7.172758e-01
5.445886e-01	5.206064e-01	4.403662e-01
5.311488e-01	4.157121e-01	5.470906e-01
