2.614098e+00	4.903555e-01	6.021566e-01
5.492643e+00	5.352365e-01	1.592906e-01
3.057793e+00	5.417712e-01	6.521150e-01
2.820692e+00	3.515721e-01	2.283209e-01
1.907765e+00	3.555871e-01	4.702320e-01
1.835408e+00	3.871146e-01	4.970089e-01
1.757710e+00	4.907428e-01	5.686374e-01
1.210724e+00	5.383533e-01	5.087796e-01
1.716740e+00	3.864894e-01	2.711013e-01
1.894603e+00	5.741082e-01	6.100911e-01
1.143105e+00	4.529024e-01	3.224312e-01
1.160074e+00	5.002747e-01	2.472063e-01
1.425019e+00	6.309028e-01	4.612121e-01
1.212403e+00	5.126732e-01	4.534275e-01
9.352186e-01	6.699258e-01	7.576840e-01
1.556425e+00	7.084079e-01	8.762715e-01
1.577892e+00	7.471149e-01	1.202489e+00
9.935573e-01	7.102209e-01	6.549206e-01
9.642452e-01	7.181502e-01	1.154491e+00
1.137204e+00	7.712454e-01	1.041052e+00
8.400700e-01	7.475159e-01	1.205485e+00
4.318223e-01	7.453747e-01	1.200572e+00
3.558122e-01	7.528856e-01	1.200572e+00
4.971911e-01	7.593071e-01	8.653818e-01
9.224215e-01	7.168397e-01	1.158940e+00
8.382344e-01	6.720016e-01	9.791417e-01
4.382298e-01	6.927279e-01	8.783539e-01
4.442066e-01	6.971042e-01	7.886923e-01
3.710492e-01	7.080416e-01	8.152234e-01
5.286712e-01	6.978594e-01	9.806745e-01
5.229001e-01	7.012580e-01	9.563976e-01
4.661391e-01	6.778858e-01	9.072001e-01
3.724369e-01	6.831071e-01	7.835985e-01
5.266292e-01	7.193314e-01	6.735267e-01
4.533969e-01	7.359059e-01	9.110997e-01
5.948597e-01	7.187039e-01	9.347090e-01
3.113630e-01	7.093475e-01	8.457015e-01
5.150874e-01	6.962915e-01	9.841991e-01
4.864035e-01	7.199816e-01	1.042147e+00
4.315601e-01	7.370068e-01	9.907199e-01
2.247806e-01	6.947297e-01	8.269746e-01
2.458832e-01	7.101075e-01	7.380305e-01
5.083973e-01	7.709262e-01	7.581337e-01
5.712647e-01	7.171346e-01	7.558733e-01
5.734890e-01	7.965485e-01	7.390486e-01
4.701521e-01	8.469033e-01	5.752442e-01
3.746665e-01	8.783920e-01	1.075044e+00
5.198986e-01	9.116241e-01	6.660564e-01
4.136551e-01	9.207617e-01	1.160574e+00
3.524804e-01	8.946568e-01	8.790638e-01
4.029488e-01	9.198196e-01	1.509935e+00
4.383481e-01	9.202784e-01	1.350510e+00
4.105765e-01	8.688472e-01	1.082487e+00
3.495785e-01	8.945886e-01	1.494434e+00
3.024937e-01	8.223914e-01	1.209636e+00
3.405118e-01	9.196892e-01	1.335989e+00
3.575730e-01	9.510668e-01	1.250170e+00
2.996996e-01	8.862940e-01	9.390542e-01
3.821711e-01	9.525997e-01	1.337808e+00
3.200302e-01	9.630115e-01	9.041545e-01
2.438038e-01	1.006677e+00	1.342389e+00
3.278130e-01	1.043235e+00	7.474204e-01
3.122495e-01	1.168561e+00	8.668656e-01
2.909101e-01	1.211964e+00	1.715501e+00
2.677526e-01	1.213903e+00	1.160950e+00
2.635798e-01	1.067328e+00	8.668656e-01
2.635265e-01	1.285144e+00	7.557692e-01
2.924240e-01	1.333805e+00	1.147724e+00
2.953603e-01	1.413068e+00	1.740973e+00
2.833990e-01	1.538522e+00	1.163432e+00
2.374935e-01	2.546598e+00	2.120456e+00
4.464601e-01	3.381235e+00	1.777529e+00
9.624476e-01	4.873501e+00	1.974293e+00
9.603642e-01	8.608716e+00	2.513053e+00
9.602094e-01	8.334059e+00	2.516364e+00
9.614510e-01	6.219693e+00	2.102669e+00
9.618440e-01	6.757269e+00	2.234530e+00
9.612189e-01	7.984944e+00	2.410358e+00
9.599435e-01	6.763015e+00	2.237945e+00
9.637538e-01	6.928758e+00	2.025577e+00
